-5.533344,11.266690,11.283360,0.000000,-1.000000,0.000000,0.000000,10.000000,29.106530,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.886932
-5.516677,11.266690,11.300020,0.000000,-1.000000,0.000000,0.000000,10.000000,22.794550,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.269241
-5.500010,11.266690,11.316690,0.000000,-1.000000,0.000000,0.000000,10.000000,22.777720,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.144683
-5.483344,11.266690,11.333360,0.000000,-1.000000,0.000000,0.000000,10.000000,22.760720,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.402293
-5.466677,11.266690,11.350020,0.000000,-1.000000,0.000000,0.000000,10.000000,22.743560,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.225442
-5.450010,11.266690,11.366690,0.000000,-1.000000,0.000000,0.000000,10.000000,22.726230,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.561095
-5.433343,11.266690,11.383360,0.000000,-1.000000,0.000000,0.000000,10.000000,22.708750,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.890639
-5.416677,11.266690,11.400020,0.000000,-1.000000,0.000000,0.000000,10.000000,22.691110,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.863889
-5.400010,11.266690,11.416690,0.000000,-1.000000,0.000000,0.000000,10.000000,22.673310,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.822904
-5.383344,11.266690,11.433360,0.000000,-1.000000,0.000000,0.000000,10.000000,22.655360,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.216480
-5.366677,11.266690,11.450020,0.000000,-1.000000,0.000000,0.000000,10.000000,22.637250,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.834020
-5.350010,11.266690,11.466690,0.000000,-1.000000,0.000000,0.000000,10.000000,22.618990,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.530413
-5.333344,11.266690,11.483360,0.000000,-1.000000,0.000000,0.000000,10.000000,22.600570,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.910641
-5.316677,11.266690,11.500020,0.000000,-1.000000,0.000000,0.000000,10.000000,22.582010,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.629529
-5.300010,11.266690,11.516690,0.000000,-1.000000,0.000000,0.000000,10.000000,22.563310,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.109541
-5.283343,11.266690,11.533360,0.000000,-1.000000,0.000000,0.000000,10.000000,22.544450,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.662254
-5.266676,11.266690,11.550020,0.000000,-1.000000,0.000000,0.000000,10.000000,22.525450,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.513892
-5.250010,11.266690,11.566690,0.000000,-1.000000,0.000000,0.000000,10.000000,22.506310,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.726992
-5.233343,11.266690,11.583360,0.000000,-1.000000,0.000000,0.000000,10.000000,22.487030,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.876826
-5.216677,11.266690,11.600020,0.000000,-1.000000,0.000000,0.000000,10.000000,22.467600,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.605977
-5.200010,11.266690,11.616690,0.000000,-1.000000,0.000000,0.000000,10.000000,22.448040,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.524130
-5.183343,11.266690,11.633360,0.000000,-1.000000,0.000000,0.000000,10.000000,22.428340,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.982242
-5.166677,11.266690,11.650020,0.000000,-1.000000,0.000000,0.000000,10.000000,22.408500,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.225337
-5.150010,11.266690,11.666690,0.000000,-1.000000,0.000000,0.000000,10.000000,22.388530,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.548318
-5.133343,11.266690,11.683360,0.000000,-1.000000,0.000000,0.000000,10.000000,22.368420,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.350012
-5.116676,11.266690,11.700020,0.000000,-1.000000,0.000000,0.000000,10.000000,22.348180,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.179655
-5.100009,11.266690,11.716690,0.000000,-1.000000,0.000000,0.000000,10.000000,22.327820,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.025051
-5.083343,11.266690,11.733360,0.000000,-1.000000,0.000000,0.000000,10.000000,22.307320,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.524405
-5.066676,11.266690,11.750020,0.000000,-1.000000,0.000000,0.000000,10.000000,22.286690,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.404279
-5.050010,11.266690,11.766690,0.000000,-1.000000,0.000000,0.000000,10.000000,22.265940,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.003520
-5.033343,11.266690,11.783360,0.000000,-1.000000,0.000000,0.000000,10.000000,22.245060,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.052430
